Date,Kick Off (local),Home Team,Away Team,Venue,Home Score,Away Score,Play Off Game?,Home Odds Close,Away Odds Close,Winning Team,lat,long,Weather
2016-03-27,13:10:00,Western Bulldogs,Fremantle,Marvel Stadium,103,38,0,1.641,2.41,Western Bulldogs,-37.8165647,144.9475055,1.4
2016-03-26,19:25:00,North Melbourne,Adelaide,Marvel Stadium,107,97,0,1.444,3.01,North Melbourne,-37.8165647,144.9475055,0.0
2016-03-26,19:25:00,Sydney,Collingwood,Sydney Cricket Ground,133,53,0,1.625,2.44,Sydney,-33.8915316,151.2248515,0.0
2016-03-26,15:35:00,Gold Coast,Essendon,People First Stadium,121,60,0,1.16,6.16,Gold Coast,-28.0063039,153.3671008,0.0
2016-03-26,13:40:00,Melbourne,GWS Giants,MCG,80,78,0,2.55,1.571,Melbourne,28.4594965,77.0266383,
2016-03-24,19:25:00,Richmond,Carlton,MCG,92,83,0,1.273,4.18,Richmond,28.4594965,77.0266383,
2015-10-03,14:30:00,West Coast,Hawthorn,MCG,61,107,1,2.49,1.606,Hawthorn,28.4594965,77.0266383,
2015-09-26,17:45:00,West Coast,North Melbourne,Mueller Park,80,55,1,1.217,4.93,West Coast,30.2967706,-97.70585229999999,0.0
2015-09-25,18:20:00,Fremantle,Hawthorn,Mueller Park,67,94,1,2.23,1.735,Hawthorn,30.2967706,-97.70585229999999,0.0
2015-09-19,19:20:00,Sydney,North Melbourne,Accor Stadium,51,77,1,1.714,2.27,North Melbourne,-33.8471156,151.0634135,9.4
2015-09-18,19:50:00,Hawthorn,Adelaide,MCG,135,61,1,1.333,3.64,Hawthorn,28.4594965,77.0266383,
2015-09-13,15:20:00,Richmond,North Melbourne,MCG,88,105,1,1.588,2.53,North Melbourne,28.4594965,77.0266383,
2015-09-12,19:20:00,Western Bulldogs,Adelaide,MCG,102,109,1,1.925,1.98,Adelaide,28.4594965,77.0266383,
2015-09-12,13:10:00,Fremantle,Sydney,Mueller Park,69,60,1,1.319,3.75,Fremantle,30.2967706,-97.70585229999999,0.0
2015-09-11,18:20:00,West Coast,Hawthorn,Mueller Park,96,64,1,2.6,1.561,West Coast,30.2967706,-97.70585229999999,0.0
2015-09-06,15:20:00,Collingwood,Essendon,MCG,92,95,0,1.3,3.92,Essendon,28.4594965,77.0266383,
2015-09-06,13:10:00,Melbourne,GWS Giants,Marvel Stadium,103,77,0,2.37,1.662,Melbourne,-37.8165647,144.9475055,0.0
2015-09-05,17:40:00,West Coast,St Kilda,Mueller Park,125,30,0,1.01,25.5,West Coast,30.2967706,-97.70585229999999,0.3
2015-09-05,19:25:00,Sydney,Gold Coast,Sydney Cricket Ground,127,64,0,1.01,25.5,Sydney,-33.8915316,151.2248515,0.0
2015-09-05,16:40:00,Hawthorn,Carlton,MCG,113,56,0,1.01,25.5,Hawthorn,28.4594965,77.0266383,
2015-09-05,15:20:00,Port Adelaide,Fremantle,Adelaide Oval,122,53,0,1.01,25.5,Port Adelaide,-34.9156274,138.5963065,0.0
2015-09-05,13:45:00,Brisbane,Western Bulldogs,Gabba,130,122,0,4.42,1.253,Brisbane,-27.4858376,153.0380853,0.0
2015-09-05,13:05:00,Geelong,Adelaide,GMHBA Stadium,119,80,0,2.23,1.735,Geelong,-38.1579979,144.354673,0.0
2015-09-04,19:50:00,Richmond,North Melbourne,Marvel Stadium,108,67,0,1.091,9.22,Richmond,-37.8165647,144.9475055,0.0
2015-08-30,14:40:00,Fremantle,Melbourne,Mueller Park,108,54,0,1.083,9.84,Fremantle,30.2967706,-97.70585229999999,0.0
2015-08-30,15:20:00,St Kilda,Sydney,Marvel Stadium,38,135,0,4.34,1.259,Sydney,-37.8165647,144.9475055,3.6
2015-08-30,13:10:00,Adelaide,West Coast,Adelaide Oval,126,69,0,2.03,1.877,Adelaide,-34.9156274,138.5963065,0.0
2015-08-29,19:20:00,Essendon,Richmond,MCG,47,74,0,6.8,1.139,Richmond,28.4594965,77.0266383,
2015-08-29,19:20:00,Gold Coast,Port Adelaide,People First Stadium,51,88,0,3.39,1.37,Port Adelaide,-28.0063039,153.3671008,0.2
2015-08-29,16:35:00,North Melbourne,Western Bulldogs,Marvel Stadium,73,96,0,1.653,2.38,Western Bulldogs,-37.8165647,144.9475055,1.8
2015-08-29,14:10:00,Hawthorn,Brisbane,UTAS Stadium,134,62,0,1.01,25.5,Hawthorn,-41.4259371,147.1391665,1.8
2015-08-29,13:45:00,GWS Giants,Carlton,ENGIE Stadium,132,51,0,1.192,5.39,GWS Giants,-33.84306979999999,151.0676963,0.0
2015-08-28,19:50:00,Geelong,Collingwood,MCG,62,110,0,1.383,3.32,Collingwood,28.4594965,77.0266383,
2015-08-23,14:40:00,West Coast,Western Bulldogs,Mueller Park,162,85,0,1.333,3.64,West Coast,30.2967706,-97.70585229999999,0.0
2015-08-23,15:20:00,Carlton,Melbourne,MCG,78,55,0,3.27,1.392,Carlton,28.4594965,77.0266383,
2015-08-23,13:10:00,North Melbourne,Fremantle,Marvel Stadium,94,83,0,1.746,2.21,North Melbourne,-37.8165647,144.9475055,0.0
2015-08-22,19:10:00,Adelaide,Brisbane,Adelaide Oval,131,44,0,1.076,10.44,Adelaide,-34.9156274,138.5963065,0.6
2015-08-22,19:20:00,St Kilda,Geelong,Marvel Stadium,97,97,0,5.0,1.212,Draw,-37.8165647,144.9475055,0.0
2015-08-22,16:35:00,Gold Coast,Essendon,People First Stadium,97,95,0,1.595,2.52,Gold Coast,-28.0063039,153.3671008,18.8
2015-08-22,14:10:00,GWS Giants,Sydney,ENGIE Stadium,44,133,0,2.62,1.555,Sydney,-33.84306979999999,151.0676963,0.0
2015-08-22,13:45:00,Collingwood,Richmond,MCG,56,147,0,3.17,1.411,Richmond,28.4594965,77.0266383,
2015-08-21,19:50:00,Hawthorn,Port Adelaide,Marvel Stadium,86,108,0,1.085,9.67,Port Adelaide,-37.8165647,144.9475055,0.0
2015-08-16,14:40:00,Fremantle,West Coast,Mueller Park,80,104,0,1.641,2.41,West Coast,30.2967706,-97.70585229999999,0.0
2015-08-16,15:20:00,Western Bulldogs,Melbourne,Marvel Stadium,153,55,0,1.253,4.42,Western Bulldogs,-37.8165647,144.9475055,0.0
2015-08-16,13:10:00,Richmond,Gold Coast,MCG,138,55,0,1.111,8.04,Richmond,28.4594965,77.0266383,
2015-08-15,19:20:00,Brisbane,Carlton,Gabba,131,67,0,1.675,2.34,Brisbane,-27.4858376,153.0380853,0.0
2015-08-15,19:20:00,Geelong,Hawthorn,MCG,85,121,0,4.46,1.25,Hawthorn,28.4594965,77.0266383,
2015-08-15,16:05:00,Port Adelaide,GWS Giants,Adelaide Oval,111,90,0,1.263,4.3,Port Adelaide,-34.9156274,138.5963065,1.4
2015-08-15,14:10:00,North Melbourne,St Kilda,Blundstone Arena,120,83,0,1.175,5.76,North Melbourne,-42.8772963,147.3740128,1.0
2015-08-15,13:45:00,Essendon,Adelaide,Marvel Stadium,59,171,0,3.6,1.338,Adelaide,-37.8165647,144.9475055,0.6
2015-08-14,19:50:00,Sydney,Collingwood,Sydney Cricket Ground,87,76,0,1.312,3.81,Sydney,-33.8915316,151.2248515,0.0
2015-08-09,16:40:00,St Kilda,Fremantle,Marvel Stadium,59,96,0,2.8,1.44,Fremantle,-37.8165647,144.9475055,0.0
2015-08-09,15:20:00,GWS Giants,Essendon,ENGIE Stadium,93,61,0,1.25,4.15,GWS Giants,-33.84306979999999,151.0676963,0.0
2015-08-09,13:10:00,Melbourne,North Melbourne,MCG,92,127,0,3.7,1.3,North Melbourne,28.4594965,77.0266383,30.0
2015-08-08,15:40:00,West Coast,Hawthorn,Mueller Park,74,88,0,2.5,1.54,Hawthorn,30.2967706,-97.70585229999999,0.0
2015-08-08,19:20:00,Geelong,Sydney,GMHBA Stadium,95,63,0,1.85,2.0,Geelong,-38.1579979,144.354673,0.4
2015-08-08,16:35:00,Brisbane,Gold Coast,Gabba,100,114,0,2.65,1.5,Gold Coast,-27.4858376,153.0380853,0.0
2015-08-08,14:10:00,Western Bulldogs,Port Adelaide,Marvel Stadium,128,64,0,1.7,2.2,Western Bulldogs,-37.8165647,144.9475055,1.6
2015-08-08,13:45:00,Collingwood,Carlton,MCG,105,87,0,1.22,4.5,Collingwood,28.4594965,77.0266383,16.0
2015-08-07,19:20:00,Adelaide,Richmond,Adelaide Oval,88,52,0,2.05,1.8,Adelaide,-34.9156274,138.5963065,0.6
2015-08-02,14:40:00,Fremantle,GWS Giants,Mueller Park,84,63,0,1.235,4.55,Fremantle,30.2967706,-97.70585229999999,0.0
2015-08-02,15:20:00,Essendon,Western Bulldogs,Marvel Stadium,40,127,0,2.81,1.485,Western Bulldogs,-37.8165647,144.9475055,0.0
2015-08-02,12:40:00,Port Adelaide,St Kilda,Adelaide Oval,112,49,0,1.208,4.96,Port Adelaide,-34.9156274,138.5963065,7.0
2015-08-01,19:20:00,Carlton,North Melbourne,Marvel Stadium,54,118,0,6.27,1.156,North Melbourne,-37.8165647,144.9475055,1.0
2015-08-01,19:20:00,Gold Coast,West Coast,People First Stadium,83,83,0,9.76,1.084,Draw,-28.0063039,153.3671008,0.0
2015-08-01,16:35:00,Sydney,Adelaide,Sydney Cricket Ground,117,65,0,1.454,2.97,Sydney,-33.8915316,151.2248515,0.0
2015-08-01,14:10:00,Collingwood,Melbourne,MCG,54,91,0,1.38,3.33,Melbourne,28.4594965,77.0266383,2.0
2015-08-01,13:45:00,Geelong,Brisbane,GMHBA Stadium,113,57,0,1.129,7.21,Geelong,-38.1579979,144.354673,0.0
2015-07-31,19:50:00,Hawthorn,Richmond,MCG,53,71,0,1.208,5.08,Richmond,28.4594965,77.0266383,0.5
2015-07-26,14:40:00,West Coast,Sydney,Mueller Park,103,51,0,1.312,3.81,West Coast,30.2967706,-97.70585229999999,0.0
2015-07-26,15:20:00,Melbourne,St Kilda,MCG,46,83,0,2.13,1.8,St Kilda,28.4594965,77.0266383,6.1
2015-07-26,13:10:00,Western Bulldogs,Collingwood,Marvel Stadium,104,86,0,2.36,1.666,Western Bulldogs,-37.8165647,144.9475055,2.4
2015-07-25,19:20:00,Brisbane,North Melbourne,Gabba,38,110,0,4.93,1.217,North Melbourne,-27.4858376,153.0380853,0.0
2015-07-25,19:20:00,Essendon,Port Adelaide,Marvel Stadium,116,129,0,3.81,1.312,Port Adelaide,-37.8165647,144.9475055,2.8
2015-07-25,16:35:00,Richmond,Fremantle,MCG,78,82,0,1.884,2.02,Fremantle,28.4594965,77.0266383,
2015-07-25,13:40:00,Adelaide,Gold Coast,Adelaide Oval,125,80,0,1.227,4.77,Adelaide,-34.9156274,138.5963065,1.8
2015-07-25,13:45:00,GWS Giants,Geelong,Manuka Oval,42,69,0,1.775,2.17,Geelong,-35.318133,149.134662,0.0
2015-07-24,19:50:00,Carlton,Hawthorn,Marvel Stadium,35,173,0,25.5,1.01,Hawthorn,-37.8165647,144.9475055,1.6
2015-07-19,16:40:00,St Kilda,Richmond,Marvel Stadium,73,89,0,2.78,1.505,Richmond,-37.8165647,144.9475055,0.2
2015-07-19,14:50:00,Port Adelaide,Adelaide,Adelaide Oval,113,116,0,1.606,2.49,Adelaide,-34.9156274,138.5963065,0.0
2015-07-19,13:10:00,Melbourne,Brisbane,MCG,60,36,0,1.666,2.36,Melbourne,28.4594965,77.0266383,2.0
2015-07-18,17:40:00,Fremantle,Carlton,Mueller Park,95,53,0,1.142,6.69,Fremantle,30.2967706,-97.70585229999999,0.0
2015-07-18,19:20:00,Sydney,Hawthorn,Accor Stadium,57,146,0,2.52,1.591,Hawthorn,-33.8471156,151.0634135,5.0
2015-07-18,16:35:00,Collingwood,West Coast,Marvel Stadium,56,87,0,2.56,1.578,West Coast,-37.8165647,144.9475055,1.2
2015-07-18,14:10:00,Gold Coast,GWS Giants,People First Stadium,79,94,0,2.4,1.645,GWS Giants,-28.0063039,153.3671008,0.0
2015-07-18,13:45:00,Geelong,Western Bulldogs,GMHBA Stadium,72,64,0,1.581,2.55,Geelong,-38.1579979,144.354673,3.0
2015-07-17,19:50:00,North Melbourne,Essendon,Marvel Stadium,93,68,0,1.232,4.69,North Melbourne,-37.8165647,144.9475055,5.2
2015-07-12,16:40:00,Brisbane,Sydney,Gabba,49,70,0,5.91,1.169,Sydney,-27.4858376,153.0380853,0.6
2015-07-12,15:20:00,Hawthorn,Fremantle,UTAS Stadium,115,43,0,1.425,3.1,Hawthorn,-41.4259371,147.1391665,0.0
2015-07-12,13:10:00,GWS Giants,St Kilda,ENGIE Stadium,84,49,0,1.719,2.26,GWS Giants,-33.84306979999999,151.0676963,7.0
2015-07-11,17:40:00,West Coast,Adelaide,Mueller Park,147,91,0,1.222,4.85,West Coast,30.2967706,-97.70585229999999,0.0
2015-07-11,19:20:00,North Melbourne,Geelong,Marvel Stadium,120,79,0,2.17,1.775,North Melbourne,-37.8165647,144.9475055,0.8
2015-07-11,16:35:00,Western Bulldogs,Gold Coast,Cazaly’s Stadium,95,73,0,1.628,2.44,Western Bulldogs,-16.9357343,145.7490706,
2015-07-11,13:40:00,Essendon,Melbourne,MCG,69,60,0,2.76,1.51,Essendon,28.4594965,77.0266383,93.0
2015-07-10,19:50:00,Richmond,Carlton,MCG,71,41,0,1.317,3.77,Richmond,28.4594965,77.0266383,1.0
2015-07-09,19:20:00,Port Adelaide,Collingwood,Adelaide Oval,66,63,0,1.826,2.1,Port Adelaide,-34.9156274,138.5963065,0.0
2015-07-05,14:40:00,Fremantle,Brisbane,Mueller Park,84,48,0,1.01,25.5,Fremantle,30.2967706,-97.70585229999999,0.0
2015-07-05,13:10:00,Essendon,St Kilda,Marvel Stadium,52,162,0,1.8,2.13,St Kilda,-37.8165647,144.9475055,3.0
2015-07-04,19:10:00,Melbourne,West Coast,TIO Stadium,60,114,0,4.73,1.229,West Coast,-12.3991939,130.8873116,0.0
2015-07-04,19:30:00,Western Bulldogs,Carlton,Marvel Stadium,64,53,0,1.384,3.31,Western Bulldogs,-37.8165647,144.9475055,0.0
2015-07-04,16:40:00,Gold Coast,North Melbourne,People First Stadium,125,70,0,3.81,1.312,Gold Coast,-28.0063039,153.3671008,0.0
2015-07-04,13:40:00,Richmond,GWS Giants,MCG,78,69,0,1.194,5.35,Richmond,28.4594965,77.0266383,
2015-07-03,19:50:00,Collingwood,Hawthorn,MCG,91,101,0,3.64,1.333,Hawthorn,28.4594965,77.0266383,
2015-07-02,19:20:00,Sydney,Port Adelaide,Sydney Cricket Ground,94,84,0,1.492,2.82,Sydney,-33.8915316,151.2248515,0.0
2015-06-28,15:20:00,Carlton,Gold Coast,Marvel Stadium,103,69,0,1.421,3.11,Carlton,-37.8165647,144.9475055,0.0
2015-06-27,19:20:00,St Kilda,Western Bulldogs,Marvel Stadium,56,62,0,2.55,1.581,Western Bulldogs,-37.8165647,144.9475055,0.0
2015-06-27,16:35:00,Brisbane,Adelaide,Gabba,69,82,0,3.44,1.363,Adelaide,-27.4858376,153.0380853,0.0
2015-06-27,13:40:00,Hawthorn,Essendon,MCG,114,76,0,1.01,25.5,Hawthorn,28.4594965,77.0266383,0.0
2015-06-26,19:50:00,Sydney,Richmond,Sydney Cricket Ground,77,95,0,1.344,3.56,Richmond,-33.8915316,151.2248515,5.8
2015-06-25,18:10:00,Fremantle,Collingwood,Mueller Park,80,73,0,1.322,3.73,Fremantle,30.2967706,-97.70585229999999,0.0
2015-06-21,15:20:00,Geelong,Melbourne,GMHBA Stadium,89,113,0,1.151,6.41,Melbourne,-38.1579979,144.354673,0.2
2015-06-20,19:20:00,Western Bulldogs,Brisbane,Marvel Stadium,146,74,0,1.303,3.89,Western Bulldogs,-37.8165647,144.9475055,0.0
2015-06-20,19:35:00,GWS Giants,North Melbourne,ENGIE Stadium,61,117,0,3.21,1.403,North Melbourne,-33.84306979999999,151.0676963,1.0
2015-06-20,13:40:00,Carlton,Port Adelaide,MCG,110,106,0,3.12,1.42,Carlton,28.4594965,77.0266383,
2015-06-19,19:50:00,Richmond,West Coast,MCG,70,90,0,1.862,2.05,West Coast,28.4594965,77.0266383,
2015-06-18,19:20:00,Adelaide,Hawthorn,Adelaide Oval,85,114,0,3.18,1.408,Hawthorn,-34.9156274,138.5963065,1.0
2015-06-14,16:40:00,St Kilda,Melbourne,Marvel Stadium,85,83,0,1.684,2.32,St Kilda,-37.8165647,144.9475055,0.0
2015-06-14,13:10:00,Collingwood,GWS Giants,MCG,119,77,0,1.74,2.22,Collingwood,28.4594965,77.0266383,25.9
2015-06-13,19:20:00,North Melbourne,Sydney,Marvel Stadium,75,91,0,2.59,1.568,Sydney,-37.8165647,144.9475055,0.0
2015-06-13,14:35:00,West Coast,Essendon,Mueller Park,96,46,0,1.152,6.38,West Coast,30.2967706,-97.70585229999999,0.0
2015-06-13,13:40:00,Gold Coast,Fremantle,People First Stadium,46,53,0,25.5,1.01,Fremantle,-28.0063039,153.3671008,2.0
2015-06-12,19:20:00,Port Adelaide,Geelong,Adelaide Oval,69,92,0,1.454,2.97,Geelong,-34.9156274,138.5963065,0.0
2015-06-08,15:20:00,Melbourne,Collingwood,MCG,85,110,0,3.89,1.303,Collingwood,28.4594965,77.0266383,
2015-06-07,16:40:00,St Kilda,Hawthorn,Marvel Stadium,69,132,0,25.5,1.01,Hawthorn,-37.8165647,144.9475055,0.0
2015-06-07,15:20:00,North Melbourne,West Coast,Blundstone Arena,85,75,0,2.02,1.884,North Melbourne,-42.8772963,147.3740128,0.2
2015-06-07,13:10:00,GWS Giants,Brisbane,ENGIE Stadium,97,67,0,1.01,25.5,GWS Giants,-33.84306979999999,151.0676963,0.0
2015-06-06,19:10:00,Port Adelaide,Western Bulldogs,Adelaide Oval,100,62,0,1.253,4.42,Port Adelaide,-34.9156274,138.5963065,0.0
2015-06-06,19:20:00,Essendon,Geelong,Marvel Stadium,53,122,0,1.99,1.917,Geelong,-37.8165647,144.9475055,0.2
2015-06-06,16:35:00,Gold Coast,Sydney,People First Stadium,41,93,0,25.5,1.01,Sydney,-28.0063039,153.3671008,0.0
2015-06-06,13:40:00,Carlton,Adelaide,MCG,90,99,0,3.23,1.398,Adelaide,28.4594965,77.0266383,
2015-06-05,18:10:00,Fremantle,Richmond,Mueller Park,70,97,0,1.254,4.4,Richmond,30.2967706,-97.70585229999999,0.0
2015-05-31,14:40:00,West Coast,Geelong,Mueller Park,120,64,0,1.5,2.8,West Coast,30.2967706,-97.70585229999999,0.0
2015-05-31,15:20:00,Collingwood,North Melbourne,MCG,112,95,0,1.8,2.13,Collingwood,28.4594965,77.0266383,
2015-05-31,13:10:00,Brisbane,St Kilda,Gabba,86,108,0,1.628,2.44,St Kilda,-27.4858376,153.0380853,0.0
2015-05-30,19:10:00,Adelaide,Fremantle,Adelaide Oval,57,68,0,3.69,1.327,Fremantle,-34.9156274,138.5963065,0.4
2015-05-30,19:25:00,Richmond,Essendon,MCG,72,59,0,1.847,2.07,Richmond,28.4594965,77.0266383,
2015-05-30,16:35:00,Western Bulldogs,GWS Giants,Marvel Stadium,113,68,0,2.84,1.487,Western Bulldogs,-37.8165647,144.9475055,0.0
2015-05-30,13:40:00,Melbourne,Port Adelaide,Traeger Park,54,115,0,2.86,1.48,Port Adelaide,-23.7090616,133.8750197,0.0
2015-05-30,13:45:00,Hawthorn,Gold Coast,UTAS Stadium,93,40,0,1.01,25.5,Hawthorn,-41.4259371,147.1391665,3.8
2015-05-29,19:50:00,Sydney,Carlton,Sydney Cricket Ground,122,62,0,1.01,25.5,Sydney,-33.8915316,151.2248515,0.4
2015-05-24,16:10:00,Port Adelaide,Richmond,Adelaide Oval,43,76,0,1.414,3.15,Richmond,-34.9156274,138.5963065,0.0
2015-05-24,15:20:00,Melbourne,Western Bulldogs,MCG,103,64,0,3.29,1.387,Melbourne,28.4594965,77.0266383,
2015-05-24,13:10:00,Essendon,Brisbane,Marvel Stadium,136,78,0,1.224,4.82,Essendon,-37.8165647,144.9475055,0.0
2015-05-23,17:40:00,Fremantle,North Melbourne,Mueller Park,115,42,0,1.217,4.93,Fremantle,30.2967706,-97.70585229999999,35.8
2015-05-23,19:20:00,Hawthorn,Sydney,MCG,69,73,0,1.492,2.82,Sydney,28.4594965,77.0266383,
2015-05-23,16:35:00,Gold Coast,Collingwood,People First Stadium,63,132,0,4.14,1.277,Collingwood,-28.0063039,153.3671008,0.2
2015-05-23,14:10:00,GWS Giants,Adelaide,ENGIE Stadium,108,84,0,1.558,2.61,GWS Giants,-33.84306979999999,151.0676963,29.0
2015-05-23,13:45:00,St Kilda,West Coast,Marvel Stadium,78,131,0,5.76,1.175,West Coast,-37.8165647,144.9475055,0.0
2015-05-22,19:50:00,Geelong,Carlton,Marvel Stadium,140,63,0,1.238,4.61,Geelong,-37.8165647,144.9475055,0.6
2015-05-17,16:40:00,Brisbane,Port Adelaide,Gabba,102,65,0,4.69,1.232,Brisbane,-27.4858376,153.0380853,1.0
2015-05-17,15:20:00,Richmond,Collingwood,MCG,105,100,0,2.04,1.869,Richmond,28.4594965,77.0266383,
2015-05-17,13:10:00,Western Bulldogs,Fremantle,Marvel Stadium,88,101,0,4.5,1.246,Fremantle,-37.8165647,144.9475055,0.0
2015-05-16,17:40:00,West Coast,Gold Coast,Mueller Park,135,43,0,1.107,8.23,West Coast,30.2967706,-97.70585229999999,0.0
2015-05-16,19:20:00,Sydney,Geelong,Accor Stadium,120,77,0,1.208,5.08,Sydney,-33.8471156,151.0634135,2.4
2015-05-16,16:35:00,Carlton,GWS Giants,Marvel Stadium,57,135,0,2.73,1.518,GWS Giants,-37.8165647,144.9475055,0.2
2015-05-16,14:10:00,Hawthorn,Melbourne,MCG,155,50,0,1.074,10.25,Hawthorn,28.4594965,77.0266383,
2015-05-16,13:15:00,Adelaide,St Kilda,Adelaide Oval,119,73,0,1.232,4.69,Adelaide,-34.9156274,138.5963065,0.0
2015-05-15,19:50:00,Essendon,North Melbourne,Marvel Stadium,82,93,0,3.22,1.4,North Melbourne,-37.8165647,144.9475055,3.6
2015-05-10,16:10:00,Port Adelaide,West Coast,Adelaide Oval,68,78,0,1.185,5.14,West Coast,-34.9156274,138.5963065,3.6
2015-05-10,15:20:00,Carlton,Brisbane,Marvel Stadium,75,84,0,1.25,4.19,Brisbane,-37.8165647,144.9475055,9.8
2015-05-09,18:10:00,Fremantle,Essendon,Mueller Park,80,52,0,1.268,4.0,Fremantle,30.2967706,-97.70585229999999,0.5
2015-05-09,19:20:00,Melbourne,Sydney,MCG,50,88,0,4.87,1.2,Sydney,28.4594965,77.0266383,
2015-05-09,17:10:00,Gold Coast,Adelaide,People First Stadium,78,119,0,6.18,1.14,Adelaide,-28.0063039,153.3671008,0.0
2015-05-09,16:35:00,GWS Giants,Hawthorn,ENGIE Stadium,108,98,0,4.09,1.259,GWS Giants,-33.84306979999999,151.0676963,0.0
2015-05-09,14:10:00,Western Bulldogs,St Kilda,Marvel Stadium,87,94,0,1.285,3.84,St Kilda,-37.8165647,144.9475055,0.0
2015-05-09,13:45:00,North Melbourne,Richmond,Blundstone Arena,109,74,0,1.476,2.77,North Melbourne,-42.8772963,147.3740128,0.0
2015-05-08,19:50:00,Collingwood,Geelong,MCG,59,100,0,1.714,2.2,Geelong,28.4594965,77.0266383,
2015-05-03,16:10:00,Adelaide,Port Adelaide,Adelaide Oval,91,115,0,2.29,1.699,Port Adelaide,-34.9156274,138.5963065,0.0
2015-05-03,15:20:00,St Kilda,Essendon,Marvel Stadium,80,82,0,5.83,1.172,Essendon,-37.8165647,144.9475055,0.0
2015-05-03,13:10:00,Melbourne,Fremantle,MCG,50,118,0,6.48,1.149,Fremantle,28.4594965,77.0266383,0.0
2015-05-02,17:40:00,West Coast,GWS Giants,Mueller Park,120,33,0,1.74,2.22,West Coast,30.2967706,-97.70585229999999,0.0
2015-05-02,19:20:00,North Melbourne,Hawthorn,Marvel Stadium,70,130,0,3.81,1.312,Hawthorn,-37.8165647,144.9475055,0.0
2015-05-02,16:35:00,Gold Coast,Brisbane,People First Stadium,118,54,0,2.26,1.719,Gold Coast,-28.0063039,153.3671008,83.6
2015-05-02,14:10:00,Sydney,Western Bulldogs,Sydney Cricket Ground,73,77,0,1.17,5.89,Western Bulldogs,-33.8915316,151.2248515,10.4
2015-05-02,13:45:00,Richmond,Geelong,MCG,76,85,0,1.689,2.31,Geelong,28.4594965,77.0266383,0.3
2015-05-01,19:50:00,Carlton,Collingwood,MCG,45,120,0,2.8,1.5,Collingwood,28.4594965,77.0266383,
2015-04-26,16:40:00,Western Bulldogs,Adelaide,Marvel Stadium,125,68,0,3.73,1.322,Western Bulldogs,-37.8165647,144.9475055,10.4
2015-04-26,15:20:00,Geelong,North Melbourne,GMHBA Stadium,67,83,0,2.31,1.689,North Melbourne,-38.1579979,144.354673,13.6
2015-04-26,13:10:00,Brisbane,West Coast,Gabba,65,118,0,2.47,1.613,West Coast,-27.4858376,153.0380853,0.0
2015-04-25,18:45:00,Fremantle,Sydney,Mueller Park,74,60,0,1.609,2.48,Fremantle,30.2967706,-97.70585229999999,1.0
2015-04-25,19:10:00,Port Adelaide,Hawthorn,Adelaide Oval,99,91,0,2.59,1.564,Port Adelaide,-34.9156274,138.5963065,13.0
2015-04-25,17:40:00,GWS Giants,Gold Coast,Manuka Oval,119,53,0,1.384,3.31,GWS Giants,-35.318133,149.134662,2.0
2015-04-25,14:40:00,Essendon,Collingwood,MCG,49,69,0,1.526,2.71,Collingwood,28.4594965,77.0266383,
2015-04-25,13:10:00,St Kilda,Carlton,Westpac Stadium,81,121,0,3.32,1.383,Carlton,-41.27292180000001,174.7859154,0.0
2015-04-24,19:50:00,Richmond,Melbourne,MCG,51,83,0,1.333,3.64,Melbourne,28.4594965,77.0266383,
2015-04-19,14:40:00,West Coast,Fremantle,Mueller Park,81,111,0,4.42,1.253,Fremantle,30.2967706,-97.70585229999999,0.0
2015-04-19,15:20:00,Geelong,Gold Coast,GMHBA Stadium,105,96,0,1.211,5.02,Geelong,-38.1579979,144.354673,2.6
2015-04-19,13:10:00,Hawthorn,Western Bulldogs,UTAS Stadium,127,57,0,1.06,12.25,Hawthorn,-41.4259371,147.1391665,2.2
2015-04-18,19:20:00,Brisbane,Richmond,Gabba,58,137,0,2.82,1.492,Richmond,-27.4858376,153.0380853,3.4
2015-04-18,19:20:00,North Melbourne,Port Adelaide,Marvel Stadium,105,113,0,1.97,1.934,Port Adelaide,-37.8165647,144.9475055,3.8
2015-04-18,16:35:00,Sydney,GWS Giants,Sydney Cricket Ground,111,90,0,1.2,5.23,Sydney,-33.8915316,151.2248515,1.2
2015-04-18,13:40:00,Adelaide,Melbourne,Adelaide Oval,80,55,0,1.082,9.75,Adelaide,-34.9156274,138.5963065,0.2
2015-04-18,13:45:00,Carlton,Essendon,MCG,84,105,0,3.81,1.312,Essendon,28.4594965,77.0266383,
2015-04-17,19:50:00,Collingwood,St Kilda,MCG,140,66,0,1.4,3.22,Collingwood,28.4594965,77.0266383,
2015-04-12,16:40:00,North Melbourne,Brisbane,Marvel Stadium,133,51,0,1.149,6.48,North Melbourne,-37.8165647,144.9475055,0.0
2015-04-12,15:20:00,Essendon,Hawthorn,MCG,78,76,0,4.73,1.229,Essendon,28.4594965,77.0266383,2.0
2015-04-12,13:10:00,Geelong,Fremantle,GMHBA Stadium,60,104,0,2.44,1.628,Fremantle,-38.1579979,144.354673,0.0
2015-04-11,19:10:00,Port Adelaide,Sydney,Adelaide Oval,44,92,0,1.54,2.66,Sydney,-34.9156274,138.5963065,0.0
2015-04-11,19:20:00,Gold Coast,St Kilda,People First Stadium,76,104,0,1.208,5.08,St Kilda,-28.0063039,153.3671008,0.0
2015-04-11,16:35:00,Collingwood,Adelaide,Marvel Stadium,63,90,0,3.17,1.409,Adelaide,-37.8165647,144.9475055,0.0
